,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>","Temperature, K",salt_name,"Heat capacity at constant pressure, J/K/mol","Viscosity, Pa&#8226;s"
18536,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18537,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18538,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18539,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18540,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18541,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18542,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18550,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18551,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18552,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18553,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18554,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18555,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18556,101.325,1422.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18557,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18558,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18559,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18560,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18561,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18562,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18563,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18564,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18565,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18566,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18567,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18568,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18569,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18570,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18571,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18572,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18573,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18574,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18575,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18576,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18577,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18585,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18586,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18587,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18588,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18589,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18590,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18591,101.325,1419.61,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18627,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18628,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18629,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18630,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18631,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18632,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18633,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18634,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18635,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18636,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18637,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18638,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18639,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18640,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18641,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18642,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18643,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18644,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18645,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18646,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18647,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18655,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18656,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18657,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18658,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18659,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18660,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18661,101.325,1421.2,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18662,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18663,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18664,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18665,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18666,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18667,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18668,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18669,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18670,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18671,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18672,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18673,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18674,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18675,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18676,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18677,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18678,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18679,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18680,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18681,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18682,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18690,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18691,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18692,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18693,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18694,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18695,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18696,101.325,1422.1,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18697,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18698,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18699,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18700,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18701,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18702,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18703,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18704,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18705,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18706,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18707,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18708,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18709,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18710,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18711,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18712,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18713,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18714,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18715,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18716,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18717,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18725,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18726,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18727,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18728,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18729,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18730,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18731,101.325,1422.7,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18732,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18733,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18734,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18735,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18736,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18737,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18738,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18739,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18740,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18741,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18742,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18743,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18744,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18745,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18746,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18747,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18748,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18749,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18750,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18751,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18752,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18760,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18761,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18762,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18763,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18764,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18765,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18766,101.325,1423.5,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18767,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18768,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18769,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18770,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18771,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18772,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18773,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18774,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18775,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18776,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18777,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18778,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18779,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18780,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18781,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18782,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18783,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18784,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18785,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18786,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18787,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18795,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18796,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18797,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18798,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18799,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18800,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18801,101.325,1419.8,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18802,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18803,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18804,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18805,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18806,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18807,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18808,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18809,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18810,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18811,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18812,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18813,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18814,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18815,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18816,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18817,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18818,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18819,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18820,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18821,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18822,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
18830,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0284
18831,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0287
18832,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.02828
18833,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0275
18834,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0285
18835,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0283
18836,101.325,1421.4,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,544.0,0.0289
18837,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0284
18838,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0287
18839,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.02828
18840,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0275
18841,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0285
18842,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0283
18843,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.1,0.0289
18844,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0284
18845,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0287
18846,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.02828
18847,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0275
18848,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0285
18849,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0283
18850,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.6,0.0289
18851,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0284
18852,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0287
18853,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.02828
18854,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0275
18855,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0285
18856,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0283
18857,101.325,1419.6,313.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,575.0,0.0289
