Molecular weight of IL  g/mol,Number of rings,Mass of group of rings  g/mol,Number of branches,Mass of first branch g/mol,Mass of second branch g/mol,Mass of third branch  g/mol,Mass of fourth branch  g/mol,Mass of cation  g/mol,Mass of anion  g/mol,Pressure   kPa,Temprature k,Density g/cm^3
223.020000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,86.804600,55000.000,333.15,1.214600
223.020000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,86.804600,60000.000,333.15,1.216400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,303.15,1.311300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,5000.000,303.15,1.314200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,10000.000,303.15,1.317000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,15000.000,303.15,1.319700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,20000.000,303.15,1.322300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,25000.000,303.15,1.325000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,35000.000,303.15,1.329900
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,40000.000,303.15,1.332300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,45000.000,303.15,1.334700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,55000.000,303.15,1.339300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,60000.000,303.15,1.341400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,303.15,1.343400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,308.15,1.307500
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,5000.000,308.15,1.310400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,10000.000,308.15,1.313300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,15000.000,308.15,1.316200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,25000.000,308.15,1.321400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,30000.000,308.15,1.323900
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,35000.000,308.15,1.326500
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,40000.000,308.15,1.329000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,50000.000,308.15,1.333400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,55000.000,308.15,1.335800
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,60000.000,308.15,1.337900
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,308.15,1.339900
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,313.15,1.303600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,5000.000,313.15,1.306600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,10000.000,313.15,1.309400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,20000.000,313.15,1.314800
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,25000.000,313.15,1.317600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,30000.000,313.15,1.320300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,40000.000,313.15,1.325300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,45000.000,313.15,1.327600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,50000.000,313.15,1.330000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,60000.000,313.15,1.334500
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,313.15,1.336600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,318.15,1.299700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,10000.000,318.15,1.305400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,15000.000,318.15,1.308400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,20000.000,318.15,1.311100
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,30000.000,318.15,1.316400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,35000.000,318.15,1.319200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,40000.000,318.15,1.321700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,50000.000,318.15,1.326300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,55000.000,318.15,1.328500
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,60000.000,318.15,1.331000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,318.15,1.333100
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,323.15,1.296100
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,5000.000,323.15,1.298700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,15000.000,323.15,1.304800
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,20000.000,323.15,1.307700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,25000.000,323.15,1.310500
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,35000.000,323.15,1.315500
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,40000.000,323.15,1.318200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,45000.000,323.15,1.320800
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,55000.000,323.15,1.325400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,60000.000,323.15,1.327700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,323.15,1.329700
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,328.15,1.292000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,5000.000,328.15,1.295000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,10000.000,328.15,1.298000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,15000.000,328.15,1.301000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,25000.000,328.15,1.306600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,30000.000,328.15,1.309300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,35000.000,328.15,1.312000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,45000.000,328.15,1.317000
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,50000.000,328.15,1.319400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,55000.000,328.15,1.321800
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,328.15,1.326400
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,100.000,333.15,1.288200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,5000.000,333.15,1.291300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,10000.000,333.15,1.294300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,20000.000,333.15,1.300300
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,25000.000,333.15,1.303200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,30000.000,333.15,1.305900
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,40000.000,333.15,1.311200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,45000.000,333.15,1.313800
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,50000.000,333.15,1.316200
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,60000.000,333.15,1.320600
285.287180,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,149.068550,65000.000,333.15,1.323200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,293.15,1.052400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,293.15,1.054300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,293.15,1.056200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,15000.000,293.15,1.058000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,25000.000,293.15,1.061600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,293.15,1.063300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,293.15,1.065100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,293.15,1.066700
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,293.15,1.069900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,55000.000,293.15,1.071900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,293.15,1.073100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,293.15,1.074700
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,298.15,1.049300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,298.15,1.051200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,298.15,1.053100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,298.15,1.056900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,25000.000,298.15,1.058700
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,298.15,1.060400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,298.15,1.062200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,45000.000,298.15,1.065500
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,298.15,1.067200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,55000.000,298.15,1.068800
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,298.15,1.070400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,303.15,1.046300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,303.15,1.048200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,303.15,1.050100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,303.15,1.053800
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,25000.000,303.15,1.055700
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,303.15,1.057400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,303.15,1.060900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,45000.000,303.15,1.062600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,303.15,1.064300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,303.15,1.067400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,303.15,1.069000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,308.15,1.043100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,308.15,1.047200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,15000.000,308.15,1.049100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,308.15,1.050900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,308.15,1.054700
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,308.15,1.056400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,308.15,1.058100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,308.15,1.061600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,55000.000,308.15,1.063200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,308.15,1.064600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,313.15,1.040200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,313.15,1.042200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,15000.000,313.15,1.046200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,313.15,1.048100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,25000.000,313.15,1.050000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,313.15,1.053600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,313.15,1.055300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,45000.000,313.15,1.057000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,55000.000,313.15,1.060300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,313.15,1.060200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,313.15,1.063500
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,318.15,1.037200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,318.15,1.039200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,318.15,1.041100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,318.15,1.045000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,25000.000,318.15,1.046900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,318.15,1.048900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,318.15,1.052300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,45000.000,318.15,1.054000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,318.15,1.055900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,318.15,1.059200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,318.15,1.060900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,323.15,1.034200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,323.15,1.036400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,323.15,1.038300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,15000.000,323.15,1.040400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,25000.000,323.15,1.044300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,323.15,1.046000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,323.15,1.047900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,45000.000,323.15,1.051400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,323.15,1.053200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,55000.000,323.15,1.054800
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,323.15,1.058000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,328.15,1.031200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,328.15,1.035300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,15000.000,328.15,1.037300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,328.15,1.039300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,328.15,1.042900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,328.15,1.044900
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,328.15,1.046700
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,328.15,1.050500
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,55000.000,328.15,1.052100
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,328.15,1.053800
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,328.15,1.055400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,100.000,333.15,1.027600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,5000.000,333.15,1.030200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,10000.000,333.15,1.032300
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,15000.000,333.15,1.034400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,20000.000,333.15,1.036400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,30000.000,333.15,1.040400
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,35000.000,333.15,1.042200
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,40000.000,333.15,1.044000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,45000.000,333.15,1.045500
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,50000.000,333.15,1.047600
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,60000.000,333.15,1.051000
216.288120,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,66.042400,65000.000,333.15,1.052600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,283.15,1.105200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,283.15,1.107500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,283.15,1.109900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,283.15,1.114400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,283.15,1.116600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,283.15,1.118700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,283.15,1.122800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,283.15,1.124800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,283.15,1.126700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,283.15,1.130400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,283.15,1.132200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,288.15,1.101800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,288.15,1.104200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,288.15,1.106600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,288.15,1.108900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,288.15,1.113400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,288.15,1.115600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,288.15,1.117600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,288.15,1.119700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,288.15,1.121600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,55000.000,288.15,1.125500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,288.15,1.127400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,288.15,1.129200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,293.15,1.098600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,293.15,1.101100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,293.15,1.103500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,293.15,1.108200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,293.15,1.110400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,293.15,1.112500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,293.15,1.116800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,293.15,1.118800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,293.15,1.120800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,293.15,1.124600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,293.15,1.126400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,298.15,1.095200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,298.15,1.100100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,298.15,1.102500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,298.15,1.104900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,298.15,1.109400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,298.15,1.111500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,298.15,1.113600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,298.15,1.117600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,55000.000,298.15,1.119600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,298.15,1.121500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,303.15,1.092000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,303.15,1.094500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,303.15,1.097000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,303.15,1.101800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,303.15,1.104100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,303.15,1.106400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,303.15,1.110700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,303.15,1.112700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,303.15,1.114800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,303.15,1.118700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,303.15,1.120600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,308.15,1.088600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,308.15,1.091000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,308.15,1.096200
